invoice_id,date,customer_id,product_id,quantity,unit_price,unit_cost,seller_id
INV21SHOP011323,2021-09-29,CL288,10017427,30.0,5.2,4.789894,SL1
INV21SHOP011324,2021-09-29,CL115,10003123,20.0,3.9,3.2248080000000003,SL14
INV21SHOP011324,2021-09-29,CL115,10009723,10.0,6.5,4.825214,SL14
INV21SHOP011324,2021-09-29,CL115,10017017,100.0,1.85,1.2469860000000001,SL14
INV21SHOP011326,2021-09-29,CL60,10009723,10.0,7.0,4.825214,SL12
INV21SHOP011327,2021-09-29,CL60,10000697,10.0,2.8,1.7087299999999999,SL14
INV21SHOP011329,2021-09-29,CL60,1001062,1.0,16.4,13.263739999999999,SL12
INV21SHOP011330,2021-09-29,CL60,1000905,1.0,3.0,1.820332,SL5
INV21SHOP011331,2021-09-29,CL60,10017427,1.0,6.0,4.789894,SL11
INV21SHOP011333,2021-09-29,CL60,10017569,1.0,10.8,6.693052000000001,SL3
INV21SHOP011334,2021-09-29,CL84,10002707,2.0,27.8,25.8,SL11
INV21SHOP011335,2021-09-29,CL60,10001211,1.0,2.0,1.240694,SL13
INV21SHOP011336,2021-09-29,CL124,10009693,25.0,12.22,10.69931,SL9
INV21SHOP011336,2021-09-29,CL124,10004155,5.0,1.3,1.041434,SL9
INV21SHOP011336,2021-09-29,CL124,10007835,5.0,1.9,1.522406,SL9
INV21SHOP011338,2021-09-29,CL11,10002707,10.0,27.8,25.8,SL17
INV21SHOP011338,2021-09-29,CL11,10012815,96.0,1.56,1.3923,SL17
INV21SHOP011340,2021-09-29,CL60,10006073,25.0,71.4,38.435146,SL3
INV21SHOP011340,2021-09-29,CL60,10006001,1200.0,4.2,3.2745319999999998,SL3
INV21SHOP011341,2021-09-29,CL97,10007835,24.0,1.92,1.522406,SL18
INV21SHOP011341,2021-09-29,CL97,10017427,36.0,5.4,4.789894,SL18
INV21SHOP011342,2021-09-29,CL121,10004165,3.0,9.0,5.9329339999999995,SL12
INV21SHOP011343,2021-09-29,CL11,10015921,100.0,4.1,3.71529,SL10
INV21SHOP011343,2021-09-29,CL11,10009723,200.0,6.2,4.825214,SL10
INV21SHOP011343,2021-09-29,CL11,10015831,40.0,7.3,5.871646,SL10
INV21SHOP011343,2021-09-29,CL11,10016727,100.0,6.1,4.753056,SL10
INV21SHOP011344,2021-09-29,CL89,10017423,24.0,2.2,1.877288,SL18
INV21SHOP011344,2021-09-29,CL89,10014831,20.0,3.5,3.213612,SL18
INV21SHOP011344,2021-09-29,CL89,10004129,4.0,9.0,7.7213460000000005,SL18
INV21SHOP011346,2021-09-29,CL89,10012373,30.0,2.5,2.09002,SL8
INV21SHOP011346,2021-09-29,CL89,10003123,20.0,4.2,3.2248080000000003,SL8
INV21SHOP011346,2021-09-29,CL89,10009723,20.0,6.6,4.825214,SL8
INV21SHOP011346,2021-09-29,CL89,10001989,20.0,5.6,4.6269279999999995,SL8
INV21SHOP011347,2021-09-29,CL401,10012959,2.0,12.4,7.220492,SL4
INV21SHOP011348,2021-09-29,CL60,1001423,1.0,28.600002000000003,26.709747999999998,SL1
INV21SHOP011349,2021-09-29,CL60,1000709,1.0,8.7,7.226496000000001,SL12
INV21SHOP011349,2021-09-29,CL60,10003543,1.0,8.7,7.5556220000000005,SL12
INV21SHOP011350,2021-09-29,CL246,10001573,5.0,14.0,12.776344,SL14
INV21SHOP011351,2021-09-29,CL60,10013495,1.0,12.6,9.420786,SL6
INV21SHOP011352,2021-09-29,CL246,10015921,100.0,4.1,3.71529,SL6
INV21SHOP011353,2021-09-29,CL179,10012959,20.0,12.4,7.220492,SL11
INV21SHOP011355,2021-09-29,CL60,10017427,2.0,5.6,4.789894,SL17
INV21SHOP011356,2021-09-29,CL18,10001265,8.0,5.6,4.963982,SL15
INV21SHOP011357,2021-09-29,CL18,10004155,48.0,1.536,1.041434,SL1
INV21SHOP011358,2021-09-29,CL60,10016727,4.0,6.2,4.753056,SL9
INV21SHOP011358,2021-09-29,CL60,10009723,4.0,6.6,4.825214,SL9
INV21SHOP011362,2021-09-29,CL60,1000710,1.0,4.4,3.0045040000000003,SL11
INV21SHOP011363,2021-09-29,CL231,10000697,4.0,2.8,1.7087299999999999,SL13
INV21SHOP011363,2021-09-29,CL231,10017423,2.0,2.2,1.877288,SL13
INV21SHOP011363,2021-09-29,CL231,10004267,3.0,4.8,3.9870300000000003,SL13
INV21SHOP011363,2021-09-29,CL231,10017771,3.0,3.6,2.278304,SL13
INV21SHOP011363,2021-09-29,CL231,10012815,2.0,1.56,1.3923,SL13
INV21SHOP011363,2021-09-29,CL231,10004129,4.0,9.0,7.7213460000000005,SL13
INV21SHOP011364,2021-09-29,CL60,10007835,2.0,2.2,1.522406,SL19
INV21SHOP011366,2021-09-29,CL423,10017719,9.0,29.7,27.176682,SL15
INV21SHOP011366,2021-09-29,CL423,1001423,1.0,28.600002000000003,26.709747999999998,SL15
INV21SHOP011368,2021-09-29,CL70,10017595,1.0,5.0,4.121782,SL19
INV21SHOP011368,2021-09-29,CL70,10012879,1.0,2.4,2.136634,SL19
INV21SHOP011368,2021-09-29,CL70,10006015,10.0,18.6,16.998967999999998,SL19
INV21SHOP011369,2021-09-29,CL176,10007835,24.0,1.7,1.522406,SL1
INV21SHOP011370,2021-09-29,CL60,10017427,2.0,5.6,4.789894,SL9
INV21SHOP011371,2021-09-29,CL31,10009723,200.0,5.7,4.825214,SL4
INV21SHOP011371,2021-09-29,CL31,1000905,20.0,2.16,1.820332,SL4
INV21SHOP011371,2021-09-29,CL31,10012765,20.0,15.0,13.032648,SL4
INV21SHOP011372,2021-09-29,CL31,10013691,50.0,3.36,2.847886,SL1
INV21SHOP011372,2021-09-29,CL31,10013703,20.0,1.8,1.539792,SL1
INV21SHOP011372,2021-09-29,CL31,10017719,10.0,28.5,27.176682,SL1
INV21SHOP011372,2021-09-29,CL31,10012815,100.0,1.5,1.3923,SL1
INV21SHOP011372,2021-09-29,CL31,10003853,50.0,2.26,2.16,SL1
INV21SHOP011373,2021-09-29,CL31,10017651,16.0,15.0,12.935284,SL18
INV21SHOP011373,2021-09-29,CL31,10014817,2.0,124.0,113.16315800000001,SL18
INV21SHOP011374,2021-09-29,CL107,10003123,20.0,3.7,3.2248080000000003,SL9
INV21SHOP011375,2021-09-29,CL73,10009723,10.0,6.6,4.825214,SL9
INV21SHOP011375,2021-09-29,CL73,10015921,30.0,4.18,3.71529,SL9
INV21SHOP011375,2021-09-29,CL73,10017017,30.0,1.95,1.2469860000000001,SL9
INV21SHOP011376,2021-09-29,CL73,10017427,10.0,5.6,4.789894,SL10
INV21SHOP011380,2021-09-29,CL60,1001423,1.0,28.600002000000003,26.709747999999998,SL12
INV21SHOP011380,2021-09-29,CL60,10017719,2.0,29.7,27.176682,SL12
INV21SHOP011381,2021-09-29,CL153,10017427,4.0,6.0,4.789894,SL12
INV21SHOP011382,2021-09-29,CL288,10006001,50.0,4.05,3.2745319999999998,SL20
INV21SHOP011382,2021-09-29,CL288,10006073,2.0,69.999998,38.435146,SL20
INV21SHOP011383,2021-09-29,CL60,10007835,1.0,1.92,1.522406,SL20
INV21SHOP011387,2021-09-30,CL118,10003123,50.0,3.7,3.2248080000000003,SL13
INV21SHOP011387,2021-09-30,CL118,10009781,10.0,4.3,3.34387,SL13
INV21SHOP011387,2021-09-30,CL118,10012497,10.0,5.8,4.947916,SL13
INV21SHOP011387,2021-09-30,CL118,10015921,10.0,4.1,3.71529,SL13
INV21SHOP011387,2021-09-30,CL118,10009723,10.0,6.2,4.825214,SL13
INV21SHOP011387,2021-09-30,CL118,10014675,10.0,8.6,6.7486679999999994,SL13
INV21SHOP011387,2021-09-30,CL118,10016727,10.0,6.1,4.753056,SL13
INV21SHOP011387,2021-09-30,CL118,10015831,20.0,7.3,5.871646,SL13
INV21SHOP011387,2021-09-30,CL118,10005885,20.0,5.7,4.67526,SL13
INV21SHOP011387,2021-09-30,CL118,10017017,100.0,1.75,1.2469860000000001,SL13
INV21SHOP011387,2021-09-30,CL118,10001989,10.0,5.4,4.6269279999999995,SL13
INV21SHOP011389,2021-09-30,CL106,10009723,5.0,6.4,4.825214,SL2
INV21SHOP011391,2021-09-30,CL106,10003845,1.0,45.0,37.842214,SL10
INV21SHOP011391,2021-09-30,CL106,10017113,10.0,3.7,2.045972,SL10
INV21SHOP011391,2021-09-30,CL106,10002753,10.0,4.1,2.728822,SL10
INV21SHOP011391,2021-09-30,CL106,10004129,5.0,9.0,7.7213460000000005,SL10
INV21SHOP011392,2021-09-30,CL60,10017427,1.0,6.0,4.789894,SL16
INV21SHOP011393,2021-09-30,CL199,10000571,50.0,3.0,1.094084,SL3
INV21SHOP011394,2021-09-30,CL118,10012733,20.0,1.16,1.03031,SL20
INV21SHOP011394,2021-09-30,CL118,10012815,40.0,1.56,1.3923,SL20
INV21SHOP011394,2021-09-30,CL118,10014831,40.0,3.5,3.213612,SL20
INV21SHOP011394,2021-09-30,CL118,10009623,200.0,1.9,1.480904,SL20
INV21SHOP011394,2021-09-30,CL118,10013041,20.0,2.4,2.1306540000000003,SL20
INV21SHOP011396,2021-09-30,CL253,10017427,200.0,5.12,4.789894,SL12
INV21SHOP011397,2021-09-30,CL253,10017079,1.0,15.2,12.858018,SL11
INV21SHOP011398,2021-09-30,CL287,10004155,24.0,1.28,1.041434,SL18
INV21SHOP011398,2021-09-30,CL287,10017427,5.0,5.6,4.789894,SL18
INV21SHOP011399,2021-09-30,CL60,10004011,1.0,12.0,8.898824000000001,SL4
INV21SHOP011399,2021-09-30,CL60,10003387,1.0,8.6,6.313438,SL4
INV21SHOP011401,2021-09-30,CL98,10017427,2.0,5.6,4.789894,SL18
INV21SHOP011402,2021-09-30,CL98,10009723,3.0,6.6,4.825214,SL5
INV21SHOP011402,2021-09-30,CL98,10001989,2.0,5.6,4.6269279999999995,SL5
INV21SHOP011403,2021-09-30,CL66,10012339,100.0,12.8,3.9262059999999996,SL13
INV21SHOP011404,2021-09-30,CL335,10003803,3.0,20.0,16.354004,SL16
INV21SHOP011404,2021-09-30,CL335,10001265,5.0,5.7,4.963982,SL16
INV21SHOP011404,2021-09-30,CL335,10013617,2.0,29.999997999999998,24.455436,SL16
INV21SHOP011404,2021-09-30,CL335,10014361,2.0,21.6,20.332952,SL16
INV21SHOP011404,2021-09-30,CL335,10014933,3.0,8.7,7.361325999999999,SL16
INV21SHOP011404,2021-09-30,CL335,1000488,3.0,9.6,8.294654,SL16
INV21SHOP011404,2021-09-30,CL335,1000709,3.0,8.7,7.226496000000001,SL16
INV21SHOP011404,2021-09-30,CL335,10003387,3.0,7.4,6.313438,SL16
INV21SHOP011404,2021-09-30,CL335,10017415,2.0,3.8,2.2128,SL16
INV21SHOP011405,2021-09-30,CL223,10012959,1.0,15.84,7.220492,SL8
INV21SHOP011406,2021-09-30,CL60,10003387,1.0,8.6,6.313438,SL1
INV21SHOP011407,2021-09-30,CL376,10012733,55.0,1.16,1.03031,SL15
INV21SHOP011407,2021-09-30,CL376,10003821,50.0,4.0,3.363752,SL15
INV21SHOP011408,2021-09-30,CL156,10012355,5.0,4.3,3.11195,SL14
INV21SHOP011412,2021-09-30,CL60,10009723,50.0,6.3,4.825214,SL16
INV21SHOP011412,2021-09-30,CL60,10012497,1.0,5.9,4.947916,SL16
INV21SHOP011412,2021-09-30,CL60,10012373,30.0,2.4,2.09002,SL16
INV21SHOP011413,2021-09-30,CL85,10004155,48.0,1.18,1.041434,SL7
INV21SHOP011413,2021-09-30,CL85,10007835,72.0,1.7,1.522406,SL7
INV21SHOP011413,2021-09-30,CL85,10000571,12.0,2.6,1.094084,SL7
INV21SHOP011414,2021-09-30,CL60,10014831,2.0,4.2,3.213612,SL20
INV21SHOP011415,2021-09-30,CL22,10004155,48.0,1.340064,1.041434,SL13
INV21SHOP011416,2021-09-30,CL60,10017719,5.0,29.7,27.176682,SL4
INV21SHOP011420,2021-09-30,CL60,10002707,20.0,27.8,25.8,SL14
INV21SHOP011421,2021-09-30,CL60,10017113,5.0,3.7,1.811366,SL1
INV21SHOP011422,2021-09-30,CL177,10012959,1.0,11.6,7.220492,SL8
INV21SHOP011423,2021-09-30,CL177,10009723,3.0,6.2,4.825214,SL12
INV21SHOP011424,2021-09-30,CL60,10013483,1.0,24.0,16.041948,SL20
INV21SHOP011424,2021-09-30,CL60,10017475,1.0,8.0,6.393448,SL20
INV21SHOP011424,2021-09-30,CL60,10017405,1.0,4.0,2.903652,SL20
INV21SHOP011424,2021-09-30,CL60,10012771,1.0,2.6,1.606294,SL20
INV21SHOP011425,2021-09-30,CL470,10017053,20.0,2.0,1.377538,SL5
INV21SHOP011427,2021-09-30,CL60,10017421,40.0,2.0,1.37871,SL11
INV21SHOP011428,2021-09-30,CL238,10007783,90.0,2.7,2.0884720000000003,SL18
INV21SHOP011428,2021-09-30,CL238,10004149,185.0,2.4,1.71715,SL18
INV21SHOP011428,2021-09-30,CL238,10013541,250.0,2.95,2.228374,SL18
INV21SHOP011429,2021-09-30,CL195,10002707,200.0,27.8,25.8,SL18
INV21SHOP011429,2021-09-30,CL195,10000911,50.0,43.799997999999995,37.687371999999996,SL18
INV21SHOP011430,2021-09-30,CL124,10017667,25.0,1.6,1.290664,SL12
INV21SHOP011431,2021-09-30,CL453,10002825,5.0,7.2,5.690332,SL12
INV21SHOP011431,2021-09-30,CL453,10017747,5.0,7.2,5.714716,SL12
INV21SHOP011431,2021-09-30,CL453,10003803,2.0,20.0,16.354004,SL12
INV21SHOP011431,2021-09-30,CL453,10017113,10.0,3.7,1.811366,SL12
INV21SHOP011431,2021-09-30,CL453,10002753,10.0,4.1,2.565578,SL12
INV21SHOP011431,2021-09-30,CL453,10017347,1.0,8.0,4.512678,SL12
INV21SHOP011431,2021-09-30,CL453,10017771,2.0,3.6,2.278304,SL12
INV21SHOP011431,2021-09-30,CL453,10013595,5.0,3.3,2.531446,SL12
INV21SHOP011432,2021-09-30,CL60,10012783,3.0,2.4,1.376012,SL15
INV21SHOP011433,2021-09-30,CL84,10005937,10.0,7.2,5.156718,SL17
INV21SHOP011433,2021-09-30,CL84,10001573,12.0,14.0,12.776344,SL17
INV21SHOP011433,2021-09-30,CL84,10003801,130.0,1.8,1.5948120000000001,SL17
INV21SHOP011433,2021-09-30,CL84,10013595,10.0,3.3,2.531446,SL17
INV21SHOP011433,2021-09-30,CL84,10013025,4.0,7.0,5.349836,SL17
INV21SHOP011433,2021-09-30,CL84,10012841,12.0,1.5,1.16432,SL17
INV21SHOP011433,2021-09-30,CL84,10012815,40.0,1.56,1.3923,SL17
INV21SHOP011433,2021-09-30,CL84,10009767,12.0,2.5,2.2909580000000003,SL17
INV21SHOP011433,2021-09-30,CL84,10009637,12.0,1.6,1.17219,SL17
INV21SHOP011434,2021-09-30,CL84,10017427,20.0,5.2,4.789894,SL11
INV21SHOP011435,2021-09-30,CL84,10009723,10.0,6.2,4.825214,SL1
INV21SHOP011435,2021-09-30,CL84,10015921,10.0,4.1,3.71529,SL1
INV21SHOP011438,2021-10-01,CL164,10004155,24.0,1.18,1.041434,SL1
INV21SHOP011438,2021-10-01,CL164,10007835,24.0,1.7,1.522406,SL1
INV21SHOP011440,2021-10-01,CL189,10000571,6.0,2.6,1.094084,SL20
INV21SHOP011442,2021-10-01,CL58,10004155,48.0,1.18,1.041434,SL5
INV21SHOP011442,2021-10-01,CL58,10007835,48.0,1.7,1.522406,SL5
INV21SHOP011443,2021-10-01,CL30,10009781,30.0,4.3,3.34387,SL5
INV21SHOP011443,2021-10-01,CL30,10017017,100.0,1.75,1.2469860000000001,SL5
INV21SHOP011443,2021-10-01,CL30,10003123,60.0,3.7,3.2248080000000003,SL5
INV21SHOP011443,2021-10-01,CL30,10009723,100.0,6.2,4.825214,SL5
INV21SHOP011443,2021-10-01,CL30,10009685,20.0,33.599998,28.486444,SL5
INV21SHOP011443,2021-10-01,CL30,10012355,20.0,3.85,3.11195,SL5
INV21SHOP011443,2021-10-01,CL30,10006001,10.0,4.05,3.2745319999999998,SL5
INV21SHOP011444,2021-10-01,CL30,10000697,100.0,2.8,1.7087299999999999,SL2
INV21SHOP011446,2021-10-01,CL22,10012959,1.0,13.2,7.220492,SL13
INV21SHOP011447,2021-10-01,CL11,10014831,100.0,3.5,3.213612,SL16
INV21SHOP011448,2021-10-01,CL178,10003179,10.0,2.3,2.01735,SL16
INV21SHOP011448,2021-10-01,CL178,10014677,10.0,4.7001599999999994,4.042574,SL16
INV21SHOP011448,2021-10-01,CL178,10001111,5.0,1.7,1.262644,SL16
INV21SHOP011448,2021-10-01,CL178,10015983,5.0,4.1998,3.724338,SL16
INV21SHOP011448,2021-10-01,CL178,10000657,1.0,13.59936,9.139836,SL16
INV21SHOP011452,2021-10-01,CL2,10003299,25.0,4.0,3.297014,SL3
INV21SHOP011453,2021-10-01,CL11,10017017,1000.0,1.75,1.2469860000000001,SL8
INV21SHOP011453,2021-10-01,CL11,10003123,100.0,3.7,3.2248080000000003,SL8
INV21SHOP011453,2021-10-01,CL11,10005885,60.0,5.7,4.67526,SL8
INV21SHOP011454,2021-10-01,CL455,10009781,4.0,4.62,3.34387,SL9
INV21SHOP011455,2021-10-01,CL103,10009637,3.0,1.8,1.17219,SL10
INV21SHOP011456,2021-10-01,CL332,10017427,2.0,5.6,4.789894,SL17
INV21SHOP011456,2021-10-01,CL332,10017079,1.0,17.0,12.858018,SL17
INV21SHOP011457,2021-10-01,CL332,10002441,1.0,9.0,5.467948000000001,SL15
INV21SHOP011460,2021-10-01,CL84,10017855,2.0,23.0,15.170302,SL13
INV21SHOP011462,2021-10-01,CL84,10015921,10.0,4.1,3.71529,SL8
INV21SHOP011465,2021-10-01,CL103,10003387,1.0,7.4,6.313438,SL1
INV21SHOP011465,2021-10-01,CL103,1000709,1.0,8.7,7.226496000000001,SL1
INV21SHOP011465,2021-10-01,CL103,10003543,1.0,8.7,7.5556220000000005,SL1
INV21SHOP011465,2021-10-01,CL103,10002825,1.0,7.2,5.690332,SL1
INV21SHOP011466,2021-10-01,CL103,10012981,1.0,31.999997999999998,28.749185999999998,SL16
INV21SHOP011468,2021-10-01,CL103,10000355,1.0,13.0,8.544472,SL18
INV21SHOP011471,2021-10-01,CL103,10006001,20.0,4.1,3.2745319999999998,SL1
INV21SHOP011471,2021-10-01,CL103,10015921,30.0,4.18,3.71529,SL1
INV21SHOP011471,2021-10-01,CL103,10006073,1.0,71.000002,49.298686,SL1
INV21SHOP011473,2021-10-01,CL481,10009723,20.0,6.6,4.825214,SL4
INV21SHOP011473,2021-10-01,CL481,10005885,10.0,5.9,4.67526,SL4
INV21SHOP011474,2021-10-01,CL95,10014361,1.0,26.4,20.332952,SL4
INV21SHOP011475,2021-10-01,CL103,10003123,1.0,3.7,3.2248080000000003,SL2
INV21SHOP011476,2021-10-01,CL103,10000355,1.0,13.0,8.544472,SL18
INV21SHOP011477,2021-10-01,CL103,10014361,1.0,26.4,20.332952,SL20
INV21SHOP011479,2021-10-01,CL103,10013041,1.0,3.5,2.1306540000000003,SL7
INV21SHOP011479,2021-10-01,CL103,10014831,1.0,4.2,3.213612,SL7
INV21SHOP011480,2021-10-01,CL103,10013595,20.0,3.3,2.531446,SL7
INV21SHOP011481,2021-10-01,CL90,10005885,3.0,5.7,4.67526,SL11
INV21SHOP011483,2021-10-01,CL90,10017079,1.0,17.0,12.858018,SL1
INV21SHOP011483,2021-10-01,CL90,10012865,1.0,27.2,12.7314,SL1
INV21SHOP011484,2021-10-01,CL482,1000743,300.0,1.58,1.210616,SL20
INV21SHOP011488,2021-10-04,CL217,10004155,120.0,1.28,1.041434,SL11
INV21SHOP011488,2021-10-04,CL217,10007835,360.0,1.84,1.522406,SL11
INV21SHOP011489,2021-10-04,CL103,10017719,2.0,29.7,27.176682,SL18
INV21SHOP011489,2021-10-04,CL103,10002707,1.0,27.8,25.8,SL18
INV21SHOP011489,2021-10-04,CL103,10000911,1.0,43.799997999999995,37.687371999999996,SL18
INV21SHOP011497,2021-10-04,CL215,10006027,5.0,11.0,7.856603999999999,SL1
INV21SHOP011498,2021-10-04,CL134,10007835,72.0,2.208,1.522406,SL11
INV21SHOP011499,2021-10-04,CL464,10015997,1.0,9.0,6.3929800000000006,SL5
INV21SHOP011499,2021-10-04,CL464,10013487,3.0,3.12,2.877268,SL5
INV21SHOP011499,2021-10-04,CL464,10004165,1.0,9.0,5.9329339999999995,SL5
INV21SHOP011499,2021-10-04,CL464,10013025,1.0,8.0,5.349836,SL5
INV21SHOP011499,2021-10-04,CL464,10013131,1.0,1.29,1.188,SL5
INV21SHOP011501,2021-10-04,CL103,10006029,1.0,2.4,1.2621360000000001,SL8
INV21SHOP011503,2021-10-04,CL316,10009781,2.0,4.6002,3.34387,SL12
INV21SHOP011504,2021-10-04,CL316,10000571,1.0,2.91,1.094084,SL8
INV21SHOP011504,2021-10-04,CL316,10003277,10.0,7.76,5.78699,SL8
INV21SHOP011504,2021-10-04,CL316,10012959,4.0,12.408,7.220492,SL8
INV21SHOP011505,2021-10-04,CL103,10013569,1.0,7.4,5.396882,SL13
INV21SHOP011505,2021-10-04,CL103,10009623,4.0,2.4,1.480904,SL13
INV21SHOP011506,2021-10-04,CL316,10001211,10.0,1.38,1.240694,SL19
INV21SHOP011506,2021-10-04,CL316,10016997,1.0,10.0,7.8157559999999995,SL19
INV21SHOP011506,2021-10-04,CL316,10017771,1.0,3.6,2.278304,SL19
INV21SHOP011508,2021-10-04,CL103,10001989,1.0,5.8,4.6269279999999995,SL19
INV21SHOP011508,2021-10-04,CL103,1000905,1.0,3.0,1.820332,SL19
INV21SHOP011510,2021-10-04,CL137,10003123,15.0,3.9,3.2248080000000003,SL1
INV21SHOP011512,2021-10-04,CL11,10002707,10.0,27.8,25.8,SL1
INV21SHOP011514,2021-10-04,CL331,10003179,10.0,2.3,2.01735,SL13
INV21SHOP011514,2021-10-04,CL331,10009623,10.0,1.9,1.480904,SL13
INV21SHOP011515,2021-10-04,CL11,10017427,200.0,5.2,4.789894,SL9
INV21SHOP011516,2021-10-04,CL103,10017427,1.0,6.0,4.789894,SL11
INV21SHOP011517,2021-10-04,CL103,10017595,1.0,8.0,4.121782,SL20
INV21SHOP011518,2021-10-04,CL103,10016727,1.0,7.0,4.753058,SL14
INV21SHOP011519,2021-10-04,CL483,10000657,1.0,13.6,9.139836,SL11
INV21SHOP011519,2021-10-04,CL483,10001425,30.0,4.4,3.4809019999999995,SL11
INV21SHOP011520,2021-10-04,CL103,10017855,1.0,25.0,15.170302,SL17
INV21SHOP011520,2021-10-04,CL103,10009767,1.0,2.9,2.2909580000000003,SL17
INV21SHOP011521,2021-10-04,CL103,10002833,25.0,4.6,5.387842,SL1
INV21SHOP011522,2021-10-04,CL11,10009723,200.0,6.2,4.825214,SL20
INV21SHOP011522,2021-10-04,CL11,10015921,200.0,4.1,3.71529,SL20
INV21SHOP011522,2021-10-04,CL11,10012497,50.0,5.8,4.947916,SL20
INV21SHOP011523,2021-10-04,CL103,10009781,1.0,5.1,3.344804,SL7
INV21SHOP011524,2021-10-04,CL103,10003123,1.0,4.2,3.2248080000000003,SL15
INV21SHOP011525,2021-10-04,CL158,1001062,3.0,16.4,13.263739999999999,SL2
INV21SHOP011526,2021-10-04,CL158,10014831,10.0,3.5,3.213612,SL15
INV21SHOP011526,2021-10-04,CL158,10013595,1.0,3.3,2.531446,SL15
INV21SHOP011526,2021-10-04,CL158,10001111,10.0,1.6,1.262644,SL15
INV21SHOP011527,2021-10-04,CL158,10009723,2.0,6.6,4.825214,SL1
INV21SHOP011527,2021-10-04,CL158,10009781,2.0,4.6,3.344804,SL1
INV21SHOP011527,2021-10-04,CL158,10006001,3.0,4.25,3.2745319999999998,SL1
INV21SHOP011528,2021-10-04,CL158,10015921,10.0,4.18,3.71529,SL1
INV21SHOP011529,2021-10-04,CL49,10017569,3.0,9.6,6.693052000000001,SL12
INV21SHOP011529,2021-10-04,CL49,10017405,20.0,3.4,2.903652,SL12
INV21SHOP011529,2021-10-04,CL49,10009623,120.0,1.7,1.480904,SL12
INV21SHOP011529,2021-10-04,CL49,10000599,10.0,1.6,1.4646620000000001,SL12
INV21SHOP011529,2021-10-04,CL49,10015989,3.0,35.0,33.97175,SL12
INV21SHOP011530,2021-10-04,CL49,10003123,50.0,3.6,3.2248080000000003,SL5
INV21SHOP011530,2021-10-04,CL49,10009781,30.0,4.1,3.344804,SL5
INV21SHOP011530,2021-10-04,CL49,10015921,30.0,4.0,3.71529,SL5
INV21SHOP011530,2021-10-04,CL49,10017017,15.0,1.6,1.2469860000000001,SL5
INV21SHOP011531,2021-10-04,CL49,10009637,50.0,1.5,1.17219,SL19
INV21SHOP011531,2021-10-04,CL49,10003051,200.0,1.54,1.253056,SL19
INV21SHOP011531,2021-10-04,CL49,10015989,1.0,35.0,33.97175,SL19
INV21SHOP011532,2021-10-04,CL103,10002825,1.0,7.2,5.690332,SL6
INV21SHOP011532,2021-10-04,CL103,10017747,1.0,7.2,5.714716,SL6
INV21SHOP011532,2021-10-04,CL103,10017113,10.0,3.7,2.179196,SL6
INV21SHOP011532,2021-10-04,CL103,10002753,10.0,4.1,2.818346,SL6
INV21SHOP011533,2021-10-04,CL103,10017017,2.0,2.4,1.2469860000000001,SL10
INV21SHOP011534,2021-10-04,CL103,10000571,38.0,2.91,1.094084,SL16
INV21SHOP011535,2021-10-04,CL49,10009723,50.0,5.7,4.825214,SL4
INV21SHOP011536,2021-10-04,CL103,10017427,10.0,5.4,4.789894,SL17
INV21SHOP011536,2021-10-04,CL103,10007835,24.0,1.96,1.522406,SL17
INV21SHOP011537,2021-10-04,CL103,10009781,20.0,4.6,3.344804,SL3
INV21SHOP011537,2021-10-04,CL103,10012853,10.0,4.9,3.9262879999999996,SL3
INV21SHOP011537,2021-10-04,CL103,10009723,10.0,6.6,4.825214,SL3
INV21SHOP011537,2021-10-04,CL103,10012721,10.0,5.8,4.766232,SL3
INV21SHOP011537,2021-10-04,CL103,10015921,20.0,4.18,3.71529,SL3
INV21SHOP011538,2021-10-04,CL103,10017855,10.0,24.0,15.170302,SL12
INV21SHOP011539,2021-10-04,CL103,10017855,2.0,24.0,15.170302,SL13
INV21SHOP011540,2021-10-04,CL275,10003155,500.0,6.6,5.6872,SL11
INV21SHOP011540,2021-10-04,CL275,10002833,225.0,6.36,5.387842,SL11
INV21SHOP011543,2021-10-04,CL103,1000905,1.0,2.5,1.820332,SL4
INV21SHOP011545,2021-10-04,CL147,10003179,5.0,2.3,2.01735,SL10
INV21SHOP011546,2021-10-04,CL484,10002707,2.0,27.8,25.8,SL3
INV21SHOP011546,2021-10-04,CL484,10017719,10.0,28.6,27.176682,SL3
INV21SHOP011547,2021-10-04,CL147,10009781,2.0,4.6002,3.344804,SL2
INV21SHOP011547,2021-10-04,CL147,10017017,10.0,1.95,1.2469860000000001,SL2
INV21SHOP011547,2021-10-04,CL147,1000905,5.0,2.4999,1.820332,SL2
INV21SHOP011548,2021-10-04,CL49,10005903,2.0,48.0,44.869694,SL13
INV21SHOP011548,2021-10-04,CL49,10017923,2.0,4.6,3.1618,SL13
INV21SHOP011549,2021-10-04,CL103,10000761,4.0,3.4,2.59103,SL20
INV21SHOP011550,2021-10-05,CL49,10012959,5.0,10.8,7.220492,SL13
INV21SHOP011550,2021-10-05,CL49,10017427,10.0,5.12,4.789894,SL13
INV21SHOP011553,2021-10-05,CL103,1000905,5.0,2.5,1.820332,SL7
INV21SHOP011553,2021-10-05,CL103,10017441,1.0,8.2,6.4970419999999995,SL7
INV21SHOP011554,2021-10-05,CL103,10001111,5.0,1.7,1.262644,SL4
INV21SHOP011554,2021-10-05,CL103,10003179,5.0,2.3,2.01735,SL4
INV21SHOP011554,2021-10-05,CL103,10001425,5.0,4.6,3.4809019999999995,SL4
